idx,return,steps,failure,wall_dt
0,1.0,14,0,0.002194475000010243
1,1.0,16,0,0.004297324000020808
2,1.0,14,0,0.0055791050000095765
3,1.0,17,1,0.006928333000018938
4,1.0,14,0,0.008089863000009245
5,1.0,16,0,0.009626607000001286
6,1.0,14,0,0.01076775399999974
7,0.0,10,1,0.012103045000003476
8,0.0,7,1,0.013938119000016513
9,1.0,15,0,0.0154973570000152
10,1.0,16,0,0.016829596000007996
11,0.0,8,1,0.018257306999998946
12,1.0,15,0,0.01991910600000324
13,1.0,14,0,0.021936111000002256
14,1.0,14,0,0.023527450000017325
15,1.0,14,0,0.025101001000024326
16,1.0,15,0,0.02657924400000411
17,1.0,14,0,0.02781143000001407
18,1.0,14,0,0.028988746000010224
19,1.0,14,0,0.03021983900001146
20,1.0,14,0,0.03137355700002331
21,1.0,16,0,0.03261333500000774
22,0.0,7,1,0.03378150800000412
23,1.0,14,0,0.034922866000016484
24,1.0,14,0,0.03604064400002471
25,1.0,15,0,0.037279768000018976
26,1.0,16,0,0.03850688900001842
27,1.0,14,0,0.03962289500000793
28,1.0,14,0,0.04077739100000599
29,1.0,14,0,0.041893635999997514
30,1.0,14,0,0.04304201300001864
31,1.0,14,0,0.044241679000009526
32,1.0,15,0,0.04546557400001916
33,1.0,17,1,0.04671765500000902
34,1.0,16,0,0.047948645000019496
35,1.0,14,0,0.0490652109999985
36,1.0,14,0,0.050276500000023816
37,1.0,14,0,0.051385121000009804
38,1.0,14,0,0.05249175200000877
39,1.0,14,0,0.0535888400000033
40,1.0,16,0,0.054827956000025324
41,1.0,14,0,0.05594714900001918
42,1.0,16,0,0.057184196999997994
43,1.0,14,0,0.0582910980000122
44,1.0,16,0,0.05950856700002305
45,1.0,16,0,0.060740084000002525
46,1.0,15,0,0.06195001800000455
47,1.0,14,0,0.0630660740000053
48,1.0,14,0,0.06417791000001216
49,1.0,14,0,0.06527100700000688
50,1.0,16,0,0.06652871400001459
51,1.0,17,1,0.0678031180000005
52,1.0,14,0,0.06932133899999826
53,1.0,14,0,0.07050282600002333
54,1.0,14,0,0.07166434700002355
55,1.0,14,0,0.0729542310000113
56,1.0,14,0,0.07411347600000795
57,1.0,14,0,0.07523566900002265
58,1.0,14,0,0.0764069620000214
59,0.0,14,1,0.07760187000002361
60,1.0,14,0,0.07882928200001516
61,0.0,7,1,0.0799482940000189
62,1.0,14,0,0.08119353100002513
63,1.0,14,0,0.08231645600000093
64,1.0,16,0,0.08350919600002271
65,1.0,14,0,0.08461069700001644
66,1.0,16,0,0.08582192100001862
67,1.0,14,0,0.08695553100000097
68,1.0,16,0,0.08816802900000198
69,1.0,18,1,0.08940898800000241
70,1.0,16,0,0.09064379900001995
71,1.0,15,0,0.09190308000000869
72,1.0,14,0,0.09301021900000706
73,1.0,14,0,0.09411067199999934
74,1.0,14,0,0.09521485999999868
75,1.0,16,0,0.0964236220000032
76,1.0,14,0,0.09761476600002084
77,1.0,14,0,0.09880417900001248
78,1.0,14,0,0.10000185000001238
79,1.0,17,1,0.10123161300001016
80,1.0,14,0,0.1023442260000138
81,1.0,14,0,0.10343658400000777
82,1.0,18,1,0.104668007000015
83,1.0,14,0,0.10578776400001288
84,1.0,16,0,0.10704076500002202
85,1.0,16,0,0.10826892700001167
86,1.0,14,0,0.1094061500000123
87,1.0,14,0,0.11051335600001266
88,1.0,14,0,0.1116183030000002
89,1.0,16,0,0.11329355700001997
90,1.0,14,0,0.1144777210000143
91,1.0,14,0,0.1156222820000039
92,1.0,14,0,0.11701255600002014
93,1.0,14,0,0.11817645900001139
94,0.0,12,1,0.11945756600002255
95,1.0,14,0,0.12088650500001563
96,1.0,14,0,0.12207313800001884
97,1.0,14,0,0.12320633500002032
98,1.0,14,0,0.12435455600001433
99,1.0,14,0,0.12554243200000315
100,1.0,14,0,0.12670373200000995
101,1.0,15,0,0.12795040000000313
102,1.0,14,0,0.12915640700001063
103,1.0,14,0,0.13033819900002186
104,1.0,14,0,0.13147267400000828
105,1.0,14,0,0.13262564300001145
106,1.0,14,0,0.13376254600001403
107,1.0,14,0,0.1348815160000072
108,1.0,14,0,0.13657029700002
109,1.0,14,0,0.13795989100000838
110,1.0,14,0,0.13907911500001546
111,0.0,11,1,0.14033268300002533
112,1.0,14,0,0.14149661700000138
113,1.0,14,0,0.1426152970000203
114,1.0,14,0,0.1437098350000099
115,1.0,14,0,0.14482065600000738
116,0.0,9,1,0.14595614400002432
117,1.0,16,0,0.14725878600000897
118,1.0,14,0,0.14843572899999913
119,1.0,16,0,0.14965172200001575
120,1.0,14,0,0.1508616720000191
121,1.0,14,0,0.15197686199999794
122,1.0,14,0,0.1530819190000159
123,1.0,14,0,0.1541850570000065
124,1.0,14,0,0.15527986100002522
125,1.0,14,0,0.15638832100000855
126,1.0,14,0,0.1574940880000213
127,1.0,14,0,0.15858290600002078
128,1.0,14,0,0.15971097400000644
129,1.0,16,0,0.16095413500002564
130,1.0,14,0,0.1621357630000091
131,1.0,14,0,0.16324025800000186
132,1.0,14,0,0.16433970900001782
133,1.0,14,0,0.1654917020000255
134,1.0,14,0,0.16659860800001525
135,0.0,10,1,0.16776504300000283
136,1.0,14,0,0.16887924900001394
137,1.0,14,0,0.1699835269999994
138,1.0,14,0,0.1711549280000213
139,1.0,14,0,0.17225734699999862
140,0.0,7,1,0.17334284200001093
141,1.0,14,0,0.17445413000001508
142,1.0,14,0,0.17555160800000635
143,1.0,14,0,0.17664836100001935
144,1.0,18,1,0.17791144400001713
145,0.0,13,1,0.1791344740000227
146,1.0,14,0,0.1802719690000174
147,1.0,14,0,0.18136851600002046
148,1.0,14,0,0.18247120300000574
149,1.0,16,0,0.1837050480000073
150,1.0,16,0,0.18493684599999938
151,1.0,14,0,0.1860325960000182
152,1.0,14,0,0.18714257800002088
153,1.0,20,1,0.18840117700000292
154,1.0,14,0,0.18951387800001385
155,1.0,16,0,0.19070081400002437
156,1.0,14,0,0.19189601600001538
157,1.0,14,0,0.19309107200001563
158,1.0,14,0,0.19420145600000183
159,1.0,16,0,0.19541018700002155
160,0.0,12,1,0.19656017400001247
161,1.0,15,0,0.1977811190000125
162,1.0,14,0,0.1989155500000095
163,1.0,16,0,0.20015121500000532
164,1.0,14,0,0.201333553000012
165,1.0,14,0,0.20251913600000648
166,1.0,14,0,0.20369882400001416
167,1.0,16,0,0.20539461100000267
168,1.0,14,0,0.20701265600001761
169,1.0,14,0,0.20838683400000946
170,1.0,16,0,0.21021016800000325
171,1.0,14,0,0.21174922800000218
172,1.0,14,0,0.21333391699999993
173,1.0,16,0,0.21501663600000143
174,0.0,7,1,0.2164080010000191
175,1.0,16,0,0.2181230050000238
176,1.0,18,1,0.21994756500001245
177,1.0,15,0,0.22157880200001046
178,1.0,14,0,0.223162364000018
179,1.0,14,0,0.22469055199999843
180,1.0,14,0,0.22625310099999751
181,0.0,8,1,0.22798595400001886
182,1.0,16,0,0.22966190300002154
183,1.0,14,0,0.2312933040000189
184,0.0,14,1,0.23300459800000795
185,1.0,14,0,0.23451406800000996
186,1.0,14,0,0.2362891280000099
187,1.0,14,0,0.23781959200002234
188,1.0,15,0,0.2395037880000075
189,1.0,14,0,0.24105130400002395
190,1.0,14,0,0.24254955600000017
191,1.0,16,0,0.24425407200001814
192,1.0,16,0,0.24595598900000937
193,1.0,14,0,0.24746392000000128
194,1.0,14,0,0.24901343900000938
195,1.0,14,0,0.25053509300002474
196,1.0,14,0,0.25216286300002366
197,1.0,15,0,0.2539099829999998
198,1.0,16,0,0.2555670090000035
199,0.0,15,1,0.25733033600002386
200,1.0,14,0,0.25894615200002136
201,1.0,18,1,0.2606821910000008
202,1.0,14,0,0.26232100400000036
203,0.0,11,1,0.2638289850000035
204,0.0,6,1,0.2651970010000184
205,1.0,14,0,0.2666782360000184
206,0.0,10,1,0.26815659400000413
207,1.0,14,0,0.26976429200001917
208,1.0,14,0,0.27125104600000327
209,1.0,14,0,0.2728156010000191
210,1.0,16,0,0.27446965900000464
211,0.0,11,1,0.2762153830000216
212,1.0,14,0,0.277911209000024
213,1.0,14,0,0.2794477470000061
214,1.0,16,0,0.2812186510000174
215,1.0,14,0,0.282938334000022
216,1.0,14,0,0.2844662810000216
217,0.0,12,1,0.2860343450000187
218,1.0,14,0,0.28755470800001603
219,1.0,14,0,0.2891871030000175
220,1.0,18,1,0.29093229600002246
221,1.0,14,0,0.29245026400002416
222,1.0,14,0,0.29422086700000705
223,1.0,14,0,0.29623783499999945
224,1.0,14,0,0.2985433940000064
225,1.0,14,0,0.300213508000013
226,1.0,14,0,0.3017402100000197
227,1.0,14,0,0.30333956900000203
228,1.0,14,0,0.30487297400000557
229,1.0,14,0,0.30641837400000327
230,1.0,14,0,0.3076034930000162
231,1.0,17,1,0.30892801500002065
232,1.0,18,1,0.31022565500001065
233,1.0,20,1,0.31149589000000333
234,1.0,14,0,0.3126060220000113
235,1.0,14,0,0.31375765600000705
236,1.0,14,0,0.3149267090000194
237,1.0,14,0,0.3160494890000223
238,0.0,11,1,0.31720945800000777
239,1.0,14,0,0.31841853400001696
240,0.0,10,1,0.3195641850000186
241,1.0,16,0,0.3208053920000111
242,1.0,14,0,0.3219450130000041
243,1.0,14,0,0.3230523610000091
244,1.0,14,0,0.3241645660000074
245,1.0,14,0,0.32526524600001494
246,1.0,16,0,0.32646454200002495
247,1.0,14,0,0.32760708900002555
248,1.0,14,0,0.32879327500000954
249,1.0,14,0,0.32990306199999964
250,0.0,14,1,0.3310981790000085
251,1.0,14,0,0.3322054140000148
252,1.0,14,0,0.33332246400001964
253,1.0,14,0,0.33442385700001864
254,1.0,14,0,0.33559523499999955
255,1.0,16,0,0.3368111550000208
256,1.0,14,0,0.33791944200001467
257,1.0,16,0,0.33911248500001534
258,1.0,14,0,0.34023374299999887
259,1.0,18,1,0.3416519410000092
260,1.0,14,0,0.3429861030000154
261,1.0,14,0,0.34413469500000815
262,1.0,14,0,0.34528417399999967
263,1.0,16,0,0.34650117200001773
264,1.0,16,0,0.3477422110000248
265,1.0,15,0,0.34895566900001995
266,1.0,14,0,0.35007006200001456
267,1.0,14,0,0.35119299500001944
268,1.0,14,0,0.35235338700002217
269,1.0,14,0,0.35345949599999926
270,0.0,13,1,0.3546445380000023
271,1.0,15,0,0.3558816890000003
272,1.0,14,0,0.3569982540000183
273,1.0,16,0,0.3581862530000137
274,1.0,16,0,0.3594326570000135
275,1.0,14,0,0.360608577000022
276,1.0,14,0,0.36171497700001964
277,0.0,7,1,0.36282407500002023
278,1.0,14,0,0.3639517200000171
279,1.0,14,0,0.3650547200000176
280,1.0,14,0,0.3661539680000203
281,0.0,13,1,0.36732558900001777
282,1.0,14,0,0.36841951100001324
283,1.0,14,0,0.369522303000025
284,1.0,14,0,0.37061506599999916
285,0.0,14,1,0.3718130780000024
286,1.0,14,0,0.3729277360000083
287,1.0,16,0,0.37416767999999934
288,1.0,14,0,0.37532873500001074
289,1.0,15,0,0.37654944000001933
290,1.0,14,0,0.37767119900001944
291,1.0,14,0,0.378797177000024
292,0.0,7,1,0.37992048899999986
293,1.0,14,0,0.3810217910000233
294,1.0,14,0,0.3822574270000132
295,1.0,14,0,0.3834360360000062
296,1.0,14,0,0.384631244000019
297,1.0,18,1,0.38591053600001146
298,1.0,14,0,0.3870243970000047
299,1.0,14,0,0.388110308000023
300,0.0,11,1,0.38924607600000627
301,1.0,14,0,0.39040207200000054
302,1.0,14,0,0.3914989470000023
303,1.0,14,0,0.39268845400002306
304,1.0,14,0,0.3938428270000145
305,1.0,16,0,0.39508509700002037
306,1.0,14,0,0.3961961340000073
307,1.0,14,0,0.3973051490000046
308,1.0,14,0,0.3983925779999993
309,1.0,14,0,0.399477859000001
310,1.0,14,0,0.4005822230000149
311,1.0,18,1,0.401819684000003
312,0.0,11,1,0.40297501100002364
313,1.0,14,0,0.4040765090000207
314,1.0,14,0,0.4052285190000191
315,1.0,14,0,0.4063281430000245
316,1.0,14,0,0.407508163000017
317,1.0,14,0,0.40905960100002403
318,1.0,14,0,0.41021931400001677
319,1.0,14,0,0.4113182780000102
320,1.0,16,0,0.4125136570000052
321,1.0,14,0,0.4136211580000122
322,1.0,14,0,0.41481811200000607
323,1.0,14,0,0.41591500500001644
324,0.0,7,1,0.41702913200001035
325,1.0,14,0,0.41821050100000434
326,1.0,14,0,0.419310194000019
327,1.0,14,0,0.42042475900001364
328,1.0,15,0,0.4216554730000155
329,1.0,14,0,0.42277672000000166
330,1.0,14,0,0.4239034920000222
331,1.0,14,0,0.42498598400001697
332,1.0,14,0,0.4260752560000185
333,1.0,14,0,0.4271653140000069
334,1.0,16,0,0.428370201000007
335,1.0,16,0,0.42956038500000204
336,1.0,15,0,0.430752904000002
337,1.0,14,0,0.43194132600001467
338,1.0,14,0,0.4331051240000079
339,0.0,8,1,0.4341893280000022
340,1.0,14,0,0.43528603000001453
341,1.0,16,0,0.43646308200001727
342,1.0,14,0,0.4375637960000063
343,1.0,14,0,0.4386625110000182
344,1.0,16,0,0.4398923770000067
345,1.0,14,0,0.44101894199999947
346,1.0,14,0,0.44212336700002197
347,1.0,16,0,0.4433265110000093
348,1.0,14,0,0.4444378960000108
349,1.0,14,0,0.4456100680000077
350,1.0,14,0,0.44671043499999996
351,1.0,16,0,0.44795977700002254
352,1.0,14,0,0.44906203700000447
353,1.0,14,0,0.45017667700000175
354,1.0,14,0,0.45126571900001977
355,1.0,14,0,0.45243290000001934
356,1.0,14,0,0.4536523410000086
357,1.0,14,0,0.4548448540000152
358,0.0,7,1,0.45595764800000893
359,1.0,14,0,0.4571387320000042
360,1.0,14,0,0.4583037000000161
361,1.0,16,0,0.45966050300000916
362,1.0,16,0,0.46093069799999853
363,1.0,14,0,0.4620402339999998
364,1.0,14,0,0.46314440599999784
365,1.0,14,0,0.4642452890000186
366,1.0,14,0,0.46534423200000674
367,1.0,14,0,0.4664352220000012
368,1.0,14,0,0.467530126000014
369,1.0,14,0,0.4686981190000097
370,1.0,18,1,0.47005085700001814
371,1.0,16,0,0.4712610120000136
372,1.0,14,0,0.4723678930000119
373,1.0,14,0,0.47349156200002085
374,1.0,14,0,0.47469325700001264
375,1.0,15,0,0.47591347600001654
376,1.0,14,0,0.47702617000001624
377,1.0,14,0,0.4781351299999983
378,1.0,14,0,0.4792251320000105
379,0.0,14,1,0.48042517300001464
380,1.0,16,0,0.4816181110000173
381,1.0,14,0,0.4827076030000228
382,1.0,14,0,0.48388091000001054
383,1.0,14,0,0.4849728080000091
384,1.0,15,0,0.4861647259999984
385,1.0,14,0,0.4873178060000214
386,1.0,14,0,0.48841353900002105
387,0.0,9,1,0.4895222110000077
388,1.0,14,0,0.4906268660000137
389,1.0,14,0,0.49171184499999754
390,1.0,14,0,0.49303898300001947
391,0.0,10,1,0.49418999700000654
392,1.0,14,0,0.4953584350000142
393,1.0,14,0,0.49647606400000655
394,1.0,14,0,0.4975700319999987
395,1.0,14,0,0.4987844210000105
396,1.0,16,0,0.5000244029999976
397,1.0,16,0,0.5012562340000102
398,1.0,14,0,0.5023670600000116
399,1.0,14,0,0.5035620110000139
400,1.0,16,0,0.5049262420000105
401,1.0,14,0,0.5060640930000204
402,1.0,14,0,0.5071960270000204
403,1.0,16,0,0.5084296180000081
404,1.0,14,0,0.5095587700000124
405,1.0,14,0,0.5106853660000183
406,1.0,14,0,0.5118184350000092
407,1.0,14,0,0.5129202550000116
408,0.0,7,1,0.5140741410000089
409,1.0,14,0,0.5152821410000001
410,1.0,17,1,0.5165155159999983
411,1.0,14,0,0.5176822230000084
412,0.0,7,1,0.5188123000000076
413,1.0,16,0,0.5200398430000064
414,0.0,10,1,0.5214834680000138
415,1.0,14,0,0.522630152000005
416,1.0,14,0,0.5239250740000045
417,1.0,14,0,0.5250590480000028
418,1.0,17,1,0.5263118760000225
419,1.0,14,0,0.5274176040000214
420,1.0,14,0,0.5286091610000199
421,1.0,18,1,0.5298444889999985
422,1.0,18,1,0.5311289190000252
423,1.0,14,0,0.5322428630000218
424,1.0,14,0,0.5334777230000043
425,1.0,14,0,0.5345764099999997
426,1.0,16,0,0.5358020050000221
427,1.0,14,0,0.5369035000000224
428,1.0,14,0,0.5380118430000209
429,1.0,14,0,0.5391252830000042
430,1.0,16,0,0.5403663700000152
431,1.0,14,0,0.5414706530000046
432,1.0,16,0,0.5426775540000222
433,1.0,14,0,0.5438728670000046
434,1.0,14,0,0.5450241230000188
435,0.0,11,1,0.54617085000001
436,1.0,18,1,0.5474848340000165
437,1.0,19,1,0.5488591600000063
438,1.0,14,0,0.5499589710000237
439,1.0,14,0,0.5511554990000036
440,1.0,20,1,0.5524232660000052
441,1.0,16,0,0.5536110769999993
442,1.0,14,0,0.5547157809999987
443,1.0,16,0,0.555941654999998
444,0.0,12,1,0.5571399540000073
445,1.0,16,0,0.5591382960000146
446,1.0,14,0,0.5610787190000224
447,1.0,16,0,0.563138194000004
448,1.0,14,0,0.5650788470000236
449,0.0,14,1,0.5671398440000246
450,1.0,16,0,0.5692048020000016
451,1.0,14,0,0.5711809000000017
452,1.0,16,0,0.5732690330000025
453,1.0,16,0,0.575324309000024
454,1.0,14,0,0.5773742150000203
455,1.0,14,0,0.5794152080000003
456,1.0,14,0,0.5813896639999996
457,1.0,14,0,0.5833989120000069
458,1.0,14,0,0.585451925000001
459,1.0,14,0,0.587441790000014
460,1.0,14,0,0.5894566630000213
461,1.0,14,0,0.591431153000002
462,1.0,18,1,0.5936448460000179
463,1.0,14,0,0.5956045630000233
464,1.0,16,0,0.5977068630000133
465,1.0,14,0,0.599446596000007
466,1.0,14,0,0.6006595120000213
467,1.0,14,0,0.6018474730000207
468,0.0,8,1,0.6030120380000028
469,1.0,14,0,0.6041560030000142
470,1.0,14,0,0.6053707700000075
471,1.0,16,0,0.6073726660000034
472,1.0,14,0,0.60923724700001
473,1.0,14,0,0.6111622540000212
474,1.0,14,0,0.612314624000021
475,1.0,14,0,0.6134584770000231
476,0.0,12,1,0.6146286930000144
477,1.0,14,0,0.6157960680000087
478,1.0,14,0,0.616967164000016
479,1.0,16,0,0.6182064210000249
480,1.0,14,0,0.619329012999998
481,1.0,14,0,0.6205208030000051
482,1.0,14,0,0.6216231420000042
483,1.0,14,0,0.6227428600000167
484,1.0,14,0,0.623862685000006
485,1.0,16,0,0.6250721240000132
486,1.0,14,0,0.6261794039999984
487,1.0,14,0,0.6273560019999991
488,1.0,14,0,0.6285439300000064
489,1.0,16,0,0.6298121570000035
490,1.0,14,0,0.6309890730000234
491,1.0,14,0,0.632263547000008
492,1.0,15,0,0.6334736250000219
493,0.0,7,1,0.6345546410000225
494,1.0,16,0,0.6357613119999996
495,1.0,16,0,0.636980469000008
496,1.0,14,0,0.6382336150000185
497,0.0,14,1,0.6394324080000047
498,1.0,14,0,0.6405633040000112
