idx,mu,return,steps,failure
1011,0.4166666666666667,9.0,12,False
1012,0.8333333333333334,9.0,12,False
1013,0.38461538461538464,8.0,13,False
1014,0.35714285714285715,7.0,14,False
1015,0.4,11.0,10,False
1016,0.7272727272727273,10.0,11,False
1017,0.5882352941176471,4.0,17,False
1018,0.6666666666666666,9.0,12,False
1019,0.5,11.0,10,False
1020,0.75,13.0,8,False
1021,0.75,9.0,12,False
1022,0.7142857142857143,14.0,7,False
1023,0.6153846153846154,8.0,13,False
1024,0.6,6.0,15,False
1025,0.6153846153846154,8.0,13,False
1026,0.5333333333333333,6.0,15,False
1027,0.6153846153846154,8.0,13,False
1028,0.4375,5.0,16,False
1029,0.75,13.0,8,False
1030,0.6428571428571429,7.0,14,False
1031,0.5714285714285714,7.0,14,False
1032,0.7777777777777778,12.0,9,False
1033,0.4666666666666667,6.0,15,False
1034,0.5882352941176471,4.0,17,False
1035,0.47058823529411764,4.0,17,False
1036,0.35714285714285715,7.0,14,False
1037,0.5833333333333334,9.0,12,False
1038,0.4,11.0,10,False
1039,0.7272727272727273,10.0,11,False
1040,0.7,11.0,10,False
1041,0.375,5.0,16,False
1042,0.7142857142857143,14.0,7,False
1043,0.6666666666666666,6.0,15,False
1044,0.6,6.0,15,False
1045,0.7,11.0,10,False
1046,0.4666666666666667,6.0,15,False
1047,0.75,9.0,12,False
1048,0.5555555555555556,3.0,18,False
1049,0.8,11.0,10,False
1050,0.5625,5.0,16,False
1051,0.8,11.0,10,False
1052,0.3333333333333333,6.0,15,False
1053,0.5833333333333334,9.0,12,False
1054,0.6428571428571429,7.0,14,False
1055,0.6428571428571429,7.0,14,False
1056,0.625,5.0,16,False
1057,0.3333333333333333,6.0,15,False
1058,0.5454545454545454,10.0,11,False
1059,0.6153846153846154,8.0,13,False
1060,0.38461538461538464,8.0,13,False
1061,0.6428571428571429,7.0,14,False
1062,0.6875,5.0,16,False
1063,0.5384615384615384,8.0,13,False
1064,0.6470588235294118,4.0,17,False
1065,0.6923076923076923,8.0,13,False
1066,0.75,13.0,8,False
1067,0.5333333333333333,6.0,15,False
1068,0.5333333333333333,6.0,15,False
1069,0.6923076923076923,8.0,13,False
1070,0.5454545454545454,10.0,11,False
1071,0.7777777777777778,12.0,9,False
1072,0.5833333333333334,9.0,12,False
1073,0.6923076923076923,8.0,13,False
1074,0.5882352941176471,4.0,17,False
1075,0.6153846153846154,8.0,13,False
1076,0.5,9.0,12,False
1077,0.5,5.0,16,False
1078,0.5833333333333334,9.0,12,False
1079,0.5,11.0,10,False
1080,0.8181818181818182,10.0,11,False
1081,0.7142857142857143,14.0,7,False
1082,0.5,5.0,16,False
1083,0.6153846153846154,8.0,13,False
1084,0.6,11.0,10,False
1085,0.6153846153846154,8.0,13,False
1086,0.5833333333333334,9.0,12,False
1087,0.35714285714285715,7.0,14,False
1088,0.8181818181818182,10.0,11,False
1089,0.5882352941176471,4.0,17,False
1090,0.5454545454545454,10.0,11,False
1091,0.7142857142857143,7.0,14,False
1092,0.5,9.0,12,False
1093,0.5833333333333334,9.0,12,False
1094,0.5714285714285714,7.0,14,False
1095,0.4166666666666667,9.0,12,False
1096,0.6,11.0,10,False
1097,0.5294117647058824,4.0,17,False
1098,0.6153846153846154,8.0,13,False
1099,0.5882352941176471,4.0,17,False
1100,0.4375,5.0,16,False
1101,0.5714285714285714,7.0,14,False
1102,0.5454545454545454,10.0,11,False
1103,0.5384615384615384,8.0,13,False
1104,0.6666666666666666,9.0,12,False
1105,0.5333333333333333,6.0,15,False
1106,0.7777777777777778,12.0,9,False
1107,0.5384615384615384,8.0,13,False
1108,0.75,13.0,8,False
1109,0.7142857142857143,7.0,14,False
1110,0.45454545454545453,10.0,11,False
1111,0.4666666666666667,6.0,15,False
1112,0.6666666666666666,12.0,9,False
1113,0.7,11.0,10,False
1114,0.5294117647058824,4.0,17,False
1115,0.6666666666666666,9.0,12,False
1116,0.4375,5.0,16,False
1117,0.6666666666666666,12.0,9,False
1118,0.6470588235294118,4.0,17,False
1119,0.6428571428571429,7.0,14,False
1120,0.6363636363636364,10.0,11,False
1121,0.5714285714285714,7.0,14,False
1122,0.4375,5.0,16,False
1123,0.5294117647058824,4.0,17,False
1124,0.5833333333333334,9.0,12,False
1125,0.75,13.0,8,False
1126,0.5384615384615384,8.0,13,False
1127,0.75,13.0,8,False
1128,0.38461538461538464,8.0,13,False
1129,0.5555555555555556,3.0,18,False
1130,0.5555555555555556,3.0,18,False
1131,0.5833333333333334,9.0,12,False
1132,0.6153846153846154,8.0,13,False
1133,0.6153846153846154,8.0,13,False
1134,0.6111111111111112,3.0,18,False
1135,0.5294117647058824,4.0,17,False
1136,0.7857142857142857,7.0,14,False
1137,0.625,5.0,16,False
1138,0.6666666666666666,6.0,15,False
1139,0.75,9.0,12,False
1140,0.6363636363636364,10.0,11,False
1141,0.5833333333333334,9.0,12,False
1142,0.35714285714285715,7.0,14,False
1143,0.625,5.0,16,False
1144,0.4666666666666667,6.0,15,False
1145,0.5882352941176471,4.0,17,False
1146,0.7142857142857143,14.0,7,False
1147,0.6153846153846154,8.0,13,False
1148,0.6111111111111112,3.0,18,False
1149,0.5833333333333334,9.0,12,False
1150,0.625,5.0,16,False
1151,0.4117647058823529,4.0,17,False
1152,0.6153846153846154,8.0,13,False
1153,0.4,6.0,15,False
1154,0.7777777777777778,12.0,9,False
1155,0.5294117647058824,4.0,17,False
1156,0.6,6.0,15,False
1157,0.75,9.0,12,False
1158,0.46153846153846156,8.0,13,False
1159,0.6666666666666666,9.0,12,False
1160,0.5714285714285714,7.0,14,False
1161,0.5714285714285714,7.0,14,False
1162,0.6470588235294118,4.0,17,False
1163,0.3333333333333333,6.0,15,False
1164,0.47058823529411764,4.0,17,False
1165,0.6153846153846154,8.0,13,False
1166,0.35714285714285715,7.0,14,False
1167,0.75,13.0,8,False
1168,0.6470588235294118,4.0,17,False
1169,0.38461538461538464,8.0,13,False
1170,0.5555555555555556,12.0,9,False
1171,0.6153846153846154,8.0,13,False
1172,0.6153846153846154,8.0,13,False
1173,0.625,5.0,16,False
1174,0.7692307692307693,8.0,13,False
1175,0.6666666666666666,9.0,12,False
1176,0.46153846153846156,8.0,13,False
1177,0.6666666666666666,6.0,15,False
1178,0.5454545454545454,10.0,11,False
1179,0.6363636363636364,10.0,11,False
1180,0.5555555555555556,3.0,18,False
1181,0.8,11.0,10,False
1182,0.6153846153846154,8.0,13,False
1183,0.3333333333333333,6.0,15,False
1184,0.47058823529411764,4.0,17,False
1185,0.6666666666666666,9.0,12,False
1186,0.35714285714285715,7.0,14,False
1187,0.5454545454545454,10.0,11,False
1188,0.625,5.0,16,False
1189,0.6470588235294118,4.0,17,False
1190,0.6428571428571429,7.0,14,False
1191,0.6428571428571429,7.0,14,False
1192,0.6428571428571429,7.0,14,False
1193,0.6666666666666666,15.0,6,False
1194,0.6923076923076923,8.0,13,False
1195,0.6875,5.0,16,False
1196,0.6428571428571429,7.0,14,False
1197,0.6470588235294118,4.0,17,False
1198,0.7272727272727273,10.0,11,False
1199,0.625,5.0,16,False
1200,0.7692307692307693,8.0,13,False
1201,0.5,11.0,10,False
1202,0.5833333333333334,9.0,12,False
1203,0.5333333333333333,6.0,15,False
1204,0.5833333333333334,9.0,12,False
1205,0.6923076923076923,8.0,13,False
1206,0.5714285714285714,7.0,14,False
1207,0.38461538461538464,8.0,13,False
1208,0.7142857142857143,14.0,7,False
1209,0.6428571428571429,7.0,14,False
1210,0.8,11.0,10,False
1211,0.45454545454545453,10.0,11,False
1212,0.6666666666666666,9.0,12,False
1213,0.6,11.0,10,False
1214,0.7142857142857143,7.0,14,False
1215,0.5833333333333334,9.0,12,False
1216,0.38461538461538464,8.0,13,False
1217,0.6,6.0,15,False
1218,0.7142857142857143,14.0,7,False
1219,0.5714285714285714,7.0,14,False
1220,0.625,5.0,16,False
1221,0.6666666666666666,6.0,15,False
1222,0.7,11.0,10,False
1223,0.5882352941176471,4.0,17,False
1224,0.5333333333333333,6.0,15,False
1225,0.6,11.0,10,False
1226,0.8181818181818182,10.0,11,False
1227,0.7692307692307693,8.0,13,False
1228,0.5555555555555556,12.0,9,False
1229,0.6428571428571429,7.0,14,False
1230,0.6153846153846154,8.0,13,False
1231,0.7142857142857143,7.0,14,False
1232,0.6666666666666666,9.0,12,False
1233,0.6,6.0,15,False
1234,0.5,5.0,16,False
1235,0.625,5.0,16,False
1236,0.75,13.0,8,False
1237,0.6,11.0,10,False
1238,0.6923076923076923,8.0,13,False
1239,0.625,5.0,16,False
1240,0.5,9.0,12,False
1241,0.5714285714285714,7.0,14,False
1242,0.5384615384615384,8.0,13,False
1243,0.47058823529411764,4.0,17,False
1244,0.8181818181818182,10.0,11,False
1245,0.8181818181818182,10.0,11,False
1246,0.625,5.0,16,False
1247,0.625,5.0,16,False
1248,0.6666666666666666,6.0,15,False
1249,0.75,9.0,12,False
1250,0.4,11.0,10,False
1251,0.6153846153846154,8.0,13,False
1252,0.8333333333333334,9.0,12,False
1253,0.7,11.0,10,False
1254,0.6666666666666666,9.0,12,False
1255,0.6666666666666666,6.0,15,False
1256,0.6666666666666666,6.0,15,False
1257,0.75,9.0,12,False
1258,0.5454545454545454,10.0,11,False
1259,0.6666666666666666,9.0,12,False
1260,0.3333333333333333,6.0,15,False
1261,0.5294117647058824,4.0,17,False
1262,0.38461538461538464,8.0,13,False
1263,0.6666666666666666,12.0,9,False
1264,0.6923076923076923,8.0,13,False
1265,0.7777777777777778,12.0,9,False
1266,0.5,5.0,16,False
1267,0.6923076923076923,8.0,13,False
1268,0.5833333333333334,9.0,12,False
1269,0.6923076923076923,8.0,13,False
1270,0.8,11.0,10,False
1271,0.6666666666666666,15.0,6,False
1272,0.5714285714285714,7.0,14,False
1273,0.6923076923076923,8.0,13,False
1274,0.8333333333333334,9.0,12,False
1275,0.5714285714285714,7.0,14,False
1276,0.7272727272727273,10.0,11,False
1277,0.8,11.0,10,False
1278,0.3333333333333333,12.0,9,False
1279,0.75,13.0,8,False
1280,0.5714285714285714,7.0,14,False
1281,0.7777777777777778,12.0,9,False
1282,0.625,5.0,16,False
1283,0.7142857142857143,7.0,14,False
1284,0.6428571428571429,7.0,14,False
1285,0.6428571428571429,7.0,14,False
1286,0.6,11.0,10,False
1287,0.6,6.0,15,False
1288,0.4666666666666667,6.0,15,False
1289,0.6923076923076923,8.0,13,False
1290,0.6470588235294118,4.0,17,False
1291,0.5833333333333334,9.0,12,False
1292,0.625,5.0,16,False
1293,0.5882352941176471,4.0,17,False
1294,0.6666666666666666,9.0,12,False
1295,0.4,11.0,10,False
1296,0.4666666666666667,6.0,15,False
1297,0.6923076923076923,8.0,13,False
1298,0.7,11.0,10,False
1299,0.6,6.0,15,False
1300,0.8,11.0,10,False
1301,0.5882352941176471,4.0,17,False
1302,0.8333333333333334,9.0,12,False
1303,0.625,5.0,16,False
1304,0.6153846153846154,8.0,13,False
1305,0.5454545454545454,10.0,11,False
1306,0.6666666666666666,6.0,15,False
1307,0.6428571428571429,7.0,14,False
1308,0.5833333333333334,9.0,12,False
1309,0.6428571428571429,7.0,14,False
1310,0.6,6.0,15,False
1311,0.8181818181818182,10.0,11,False
1312,0.625,5.0,16,False
1313,0.8,11.0,10,False
1314,0.5,9.0,12,False
1315,0.7777777777777778,12.0,9,False
1316,0.625,5.0,16,False
1317,0.625,5.0,16,False
1318,0.5454545454545454,10.0,11,False
1319,0.5333333333333333,6.0,15,False
1320,0.6428571428571429,7.0,14,False
1321,0.8181818181818182,10.0,11,False
1322,0.7142857142857143,7.0,14,False
1323,0.75,9.0,12,False
1324,0.7777777777777778,12.0,9,False
1325,0.6111111111111112,3.0,18,False
1326,0.6428571428571429,7.0,14,False
1327,0.6,6.0,15,False
1328,0.6,6.0,15,False
1329,0.6666666666666666,9.0,12,False
1330,0.5833333333333334,9.0,12,False
1331,0.8181818181818182,10.0,11,False
1332,0.5833333333333334,9.0,12,False
1333,0.7,11.0,10,False
1334,0.7692307692307693,8.0,13,False
1335,0.625,5.0,16,False
1336,0.3333333333333333,12.0,9,False
1337,0.5625,5.0,16,False
1338,0.4117647058823529,4.0,17,False
1339,0.4117647058823529,4.0,17,False
1340,0.5833333333333334,9.0,12,False
1341,0.625,5.0,16,False
1342,0.6,6.0,15,False
1343,0.6923076923076923,8.0,13,False
1344,0.5833333333333334,9.0,12,False
1345,0.8,11.0,10,False
1346,0.6470588235294118,4.0,17,False
1347,0.6428571428571429,7.0,14,False
1348,0.6666666666666666,6.0,15,False
1349,0.42857142857142855,7.0,14,False
1350,0.6666666666666666,6.0,15,False
1351,0.6470588235294118,4.0,17,False
1352,0.8,11.0,10,False
1353,0.7777777777777778,12.0,9,False
1354,0.6923076923076923,8.0,13,False
1355,0.38461538461538464,8.0,13,False
1356,0.5384615384615384,8.0,13,False
1357,0.5333333333333333,6.0,15,False
1358,0.47058823529411764,4.0,17,False
1359,0.625,5.0,16,False
1360,0.6363636363636364,10.0,11,False
1361,0.7692307692307693,8.0,13,False
1362,0.5384615384615384,8.0,13,False
1363,0.6923076923076923,8.0,13,False
1364,0.5454545454545454,10.0,11,False
1365,0.7142857142857143,14.0,7,False
1366,0.38461538461538464,8.0,13,False
1367,0.6470588235294118,4.0,17,False
1368,0.6470588235294118,4.0,17,False
1369,0.5555555555555556,3.0,18,False
1370,0.5714285714285714,7.0,14,False
1371,0.7777777777777778,12.0,9,False
1372,0.5833333333333334,9.0,12,False
1373,0.75,13.0,8,False
1374,0.38461538461538464,8.0,13,False
1375,0.6,6.0,15,False
1376,0.4,11.0,10,False
1377,0.8181818181818182,10.0,11,False
1378,0.6666666666666666,9.0,12,False
1379,0.625,5.0,16,False
1380,0.4375,5.0,16,False
1381,0.7272727272727273,10.0,11,False
1382,0.6666666666666666,6.0,15,False
1383,0.5555555555555556,3.0,18,False
1384,0.6666666666666666,6.0,15,False
1385,0.5833333333333334,9.0,12,False
1386,0.6,11.0,10,False
1387,0.35714285714285715,7.0,14,False
1388,0.6,11.0,10,False
1389,0.6470588235294118,4.0,17,False
1390,0.4166666666666667,9.0,12,False
1391,0.5,9.0,12,False
1392,0.6666666666666666,9.0,12,False
1393,0.6666666666666666,9.0,12,False
1394,0.5,5.0,16,False
1395,0.5714285714285714,7.0,14,False
1396,0.625,5.0,16,False
1397,0.6,6.0,15,False
1398,0.75,9.0,12,False
1399,0.7142857142857143,7.0,14,False
1400,0.5833333333333334,9.0,12,False
1401,0.3333333333333333,12.0,9,False
1402,0.5384615384615384,8.0,13,False
1403,0.8,11.0,10,False
1404,0.8,11.0,10,False
1405,0.6666666666666666,6.0,15,False
1406,0.6666666666666666,6.0,15,False
1407,0.6428571428571429,7.0,14,False
1408,0.4375,5.0,16,False
1409,0.5384615384615384,8.0,13,False
1410,0.6666666666666666,6.0,15,False
1411,0.6,6.0,15,False
1412,0.3333333333333333,12.0,9,False
1413,0.75,13.0,8,False
1414,0.6666666666666666,6.0,15,False
1415,0.6428571428571429,7.0,14,False
1416,0.6666666666666666,6.0,15,False
1417,0.625,5.0,16,False
1418,0.7777777777777778,12.0,9,False
1419,0.47058823529411764,4.0,17,False
1420,0.42857142857142855,7.0,14,False
1421,0.6111111111111112,3.0,18,False
1422,0.4,11.0,10,False
1423,0.4666666666666667,6.0,15,False
1424,0.4166666666666667,9.0,12,False
1425,0.7,11.0,10,False
1426,0.38461538461538464,8.0,13,False
1427,0.5833333333333334,9.0,12,False
1428,0.4666666666666667,6.0,15,False
1429,0.7142857142857143,7.0,14,False
1430,0.5,9.0,12,False
1431,0.6,6.0,15,False
1432,0.7,11.0,10,False
1433,0.5625,5.0,16,False
1434,0.45454545454545453,10.0,11,False
1435,0.75,13.0,8,False
1436,0.625,5.0,16,False
1437,0.6153846153846154,8.0,13,False
1438,0.5625,5.0,16,False
1439,0.6923076923076923,8.0,13,False
1440,0.7272727272727273,10.0,11,False
1441,0.5833333333333334,9.0,12,False
1442,0.6111111111111112,3.0,18,False
1443,0.7142857142857143,7.0,14,False
1444,0.6666666666666666,6.0,15,False
1445,0.6428571428571429,7.0,14,False
1446,0.35714285714285715,7.0,14,False
1447,0.6666666666666666,15.0,6,False
1448,0.7,11.0,10,False
1449,0.42857142857142855,7.0,14,False
1450,0.6,6.0,15,False
1451,0.7857142857142857,7.0,14,False
1452,0.6666666666666666,9.0,12,False
1453,0.4666666666666667,6.0,15,False
1454,0.75,13.0,8,False
1455,0.6470588235294118,4.0,17,False
1456,0.6111111111111112,3.0,18,False
1457,0.5882352941176471,4.0,17,False
1458,0.7142857142857143,7.0,14,False
1459,0.75,9.0,12,False
1460,0.5384615384615384,8.0,13,False
1461,0.6666666666666666,9.0,12,False
1462,0.6666666666666666,6.0,15,False
1463,0.8181818181818182,10.0,11,False
1464,0.5833333333333334,9.0,12,False
1465,0.7,11.0,10,False
1466,0.6666666666666666,9.0,12,False
1467,0.625,5.0,16,False
1468,0.5333333333333333,6.0,15,False
1469,0.6363636363636364,10.0,11,False
1470,0.7,11.0,10,False
1471,0.7142857142857143,7.0,14,False
1472,0.5714285714285714,7.0,14,False
1473,0.6470588235294118,4.0,17,False
1474,0.6923076923076923,8.0,13,False
1475,0.6923076923076923,8.0,13,False
1476,0.625,5.0,16,False
1477,0.8,11.0,10,False
1478,0.5384615384615384,8.0,13,False
1479,0.5384615384615384,8.0,13,False
1480,0.5833333333333334,9.0,12,False
1481,0.5882352941176471,4.0,17,False
1482,0.5882352941176471,4.0,17,False
1483,0.6153846153846154,8.0,13,False
1484,0.6666666666666666,6.0,15,False
1485,0.6666666666666666,6.0,15,False
1486,0.7777777777777778,12.0,9,False
1487,0.625,5.0,16,False
1488,0.6,11.0,10,False
1489,0.5,11.0,10,False
1490,0.5454545454545454,10.0,11,False
1491,0.6875,5.0,16,False
1492,0.625,5.0,16,False
1493,0.6428571428571429,7.0,14,False
1494,0.75,9.0,12,False
1495,0.6666666666666666,6.0,15,False
1496,0.6666666666666666,9.0,12,False
1497,0.5384615384615384,8.0,13,False
1498,0.6923076923076923,8.0,13,False
1499,0.75,9.0,12,False
